# EPA eGRID2023 data file, PLNT23 extract. 17 USC 105.
# Plants in AZNM, CAMX, ERCT, RFCE, RFCW, SRVC. Columns: orispl, subregion, net_gen_mwh, co2_tons.
orispl,subregion,net_gen_mwh,co2_tons
60922,SRVC,3856,0
59589,SRVC,136235,0
64677,SRVC,10715,0
56915,SRVC,1735,0
60108,SRVC,8116,0
62596,SRVC,9045,0
62102,SRVC,9023,0
54984,SRVC,25925,0
61128,SRVC,7748,0
58805,SRVC,8224,0
61096,SRVC,3883,0
58491,SRVC,1948,0
62692,SRVC,5604,0
59500,SRVC,7900,0
66722,SRVC,10785,0
66723,SRVC,5888,0
60921,SRVC,3844,0
59591,SRVC,9327,0
63345,SRVC,6312,0
59643,SRVC,8783,0
65556,SRVC,8657,0
59592,SRVC,8738,0
60439,SRVC,10608,0
58669,SRVC,7583,0
66374,SRVC,10912,0
58956,SRVC,8868,0
58323,SRVC,7583,0
59155,SRVC,35758,0
60101,SRVC,3410,0
57200,SRVC,1111,0
56063,SRVC,0,0.98
60156,SRVC,9644,0
66375,SRVC,10502,0
62691,SRVC,5476,0
60380,SRVC,142469,0
58861,SRVC,8714,0
61019,SRVC,9689,0
64121,SRVC,9532,0
59149,SRVC,9048,0
65567,SRVC,10506,0
54823,SRVC,63.003999999999998,55.29
56035,SRVC,288,236.17
58575,SRVC,1529.78,831.72799999999995
65551,SRVC,9872,0
60367,SRVC,11053,0
59106,SRVC,3766,0
59857,SRVC,10135,0
59856,SRVC,10455,0
64237,SRVC,7737,0
57435,SRVC,8677,0
59191,SRVC,9326,0
59192,SRVC,9070,0
60580,SRVC,9112,0
59934,SRVC,5858,0
58782,SRVC,9965,0
58829,SRVC,8996,0
58745,SRVC,8143,0
59606,SRVC,5215,0
60798,SRVC,2572,0
59825,SRVC,9795,0
64509,SRVC,236,0
58273,SRVC,7209,0
60409,SRVC,9031,0
60553,SRVC,9695,0
66724,SRVC,5987,0
62821,SRVC,42575,0
61220,SRVC,9327,0
64520,SRVC,3793,0
59109,SRVC,8737,0
66465,SRVC,9185,0
62997,SRVC,6022,0
59593,SRVC,9332,0
60396,SRVC,5886,0
61156,SRVC,7683,0
59604,SRVC,8542,0
60257,SRVC,9363,0
64702,SRVC,96547,0
58746,SRVC,8847,0
62602,SRVC,10075,0
56552,SRVC,0,1.552
61535,SRVC,9108,0
56062,SRVC,0,1.552
59595,SRVC,9535,0
61085,SRVC,9816,0
62820,SRVC,39393,0
59581,SRVC,8480,0
63270,SRVC,9043,0
60189,SRVC,9904,0
63807,SRVC,112256,0
60611,SRVC,62367,0
66376,SRVC,6558,0
59505,SRVC,8426,0
61287,SRVC,8791,0
61842,SRVC,10524,0
64311,SRVC,8541,0
56938,SRVC,1153,0
59898,SRVC,5724,0
64477,SRVC,3684,0
58864,SRVC,8844,0
60638,SRVC,32868,0
64476,SRVC,7031,0
64273,SRVC,6158,0
59824,SRVC,9151,0
60048,SRVC,5895,0
60191,SRVC,6114,0
60394,SRVC,8997,0
60691,SRVC,6821,0
59648,SRVC,8696,0
59583,SRVC,8411,0
60160,SRVC,9892,0
57402,SRVC,1332,0
2749,SRVC,24782,0
57366,SRVC,8179,0
62786,SRVC,3827,0
59152,SRVC,8424,0
2750,SRVC,55365,0
62540,SRVC,3337,0
65111,SRVC,4032,0
59217,SRVC,9178,0
60429,SRVC,6382,0
2714,SRVC,166395,0
65550,SRVC,7133,0
61131,SRVC,4268,0
59498,SRVC,16603,0
65549,SRVC,8341,0
63842,SRVC,140785,0
60291,SRVC,8751,0
61086,SRVC,9328,0
64366,SRVC,10135,0
65548,SRVC,9756,0
2751,SRVC,4814,0
54897,SRVC,124587,0
58670,SRVC,8051,0
60000,SRVC,19973,0
2735,SRVC,10611,0
2736,SRVC,16836,0
58348,SRVC,8805,0
60510,SRVC,28316,0
59427,SRVC,8572,0
60998,SRVC,27855,0
54276,SRVC,23759,0
58812,SRVC,8636,0
58526,SRVC,35167.002,0
64674,SRVC,3844,0
59761,SRVC,9013,0
59928,SRVC,8753,0
60001,SRVC,33448,0
63734,SRVC,9533,0
59190,SRVC,3650,0
59605,SRVC,9016,0
60961,SRVC,4461,0
60920,SRVC,4005,0
66358,SRVC,3816,0
2716,SRVC,104,2405.6
58863,SRVC,8772,0
62627,SRVC,3845,0
61087,SRVC,8572,0
60575,SRVC,9375,0
60576,SRVC,9214,0
61129,SRVC,9394,0
58862,SRVC,8710,0
59688,SRVC,57918,2084.6880000000001
64513,SRVC,251,0
61536,SRVC,9840,0
59050,SRVC,3147,0
2715,SRVC,321045,0
59603,SRVC,9195,0
60393,SRVC,7587,0
57607,SRVC,24,27.358000000000001
62223,SRVC,8528,0
58312,SRVC,6296,0
62100,SRVC,9108,0
58848,SRVC,120334,0
59119,SRVC,3230,0
59120,SRVC,3381,0
58845,SRVC,9000,0
58846,SRVC,8383,0
58135,SRVC,19215,0
57169,SRVC,10040.001,0
59153,SRVC,32244,0
58317,SRVC,7471,0
60602,SRVC,2321,0
60598,SRVC,5895,0
60597,SRVC,5855,0
65547,SRVC,10461,0
59584,SRVC,9211,0
62595,SRVC,8270,0
59111,SRVC,8295,0
59112,SRVC,9463,0
57608,SRVC,30,24.417000000000002
66725,SRVC,11798,0
59526,SRVC,22738,0
60438,SRVC,5965,0
58341,SRVC,7905,0
60363,SRVC,9754,0
60364,SRVC,14111,0
62544,SRVC,149177,0
60287,SRVC,8676,0
59176,SRVC,9411,0
60787,SRVC,30920,0
60484,SRVC,4261,0
58342,SRVC,8028,0
61274,SRVC,4853,0
61275,SRVC,8079,0
61276,SRVC,15005,0
61277,SRVC,9568,0
61278,SRVC,14534,0
61279,SRVC,11652,0
61280,SRVC,14173,0
58847,SRVC,8674,0
64678,SRVC,10411,0
59171,SRVC,9160,0
59177,SRVC,9031,0
59586,SRVC,9009,0
59175,SRVC,9140,0
62304,SRVC,13345,0
63272,SRVC,3541,0
60361,SRVC,8906,0
64822,SRVC,3509,0
59146,SRVC,4256,0
59587,SRVC,5716,0
59950,SRVC,6346,0
58343,SRVC,8866,0
59113,SRVC,9106,0
60240,SRVC,8599,0
60107,SRVC,3140,0
60980,SRVC,9594,0
61257,SRVC,9453,0
60549,SRVC,9321,0
64367,SRVC,6624,0
64023,RFCE,3508,0
64025,RFCE,1812,0
59371,RFCE,2105,0
57458,RFCE,4644,0
58187,RFCE,2603,0
59365,RFCE,1490,0
61224,RFCE,1819,0
59370,RFCE,2051,0
63366,RFCE,2126,0
62325,RFCE,2539,0
64194,RFCE,1960,0
65289,RFCE,2326,0
65280,RFCE,2311,0
64195,RFCE,1526,0
62326,RFCE,1526,0
58798,RFCE,1401,0
63260,RFCE,2157,0
60802,RFCE,1637,0
63198,RFCE,1955,0
63483,RFCE,47058,23542.544999999998
66796,RFCE,46,0
65194,RFCE,13591,0
65622,RFCE,3469,0
60772,RFCE,3393,0
63195,RFCE,3112,0
58519,RFCE,3754,0
63353,RFCE,5350,0
65213,RFCE,9736,0
58357,RFCE,3250,0
64360,RFCE,6914,0
56900,RFCE,2817,0
58360,RFCE,2161,0
62906,RFCE,4449,0
66802,RFCE,486,0
66803,RFCE,793,0
60227,RFCE,2066,0
61893,RFCE,5239,0
63298,RFCE,2672,0
67121,RFCE,56,0
66798,RFCE,32,0
54569,RFCE,3689,437.85
56294,RFCE,21982,0
60805,RFCE,7777,0
58096,RFCE,2226,0
63786,RFCE,34471,0
57733,RFCE,1677,0
2398,RFCE,2610082,1219081.9820000001
60437,RFCE,4447,0
59097,RFCE,15803,0
57727,RFCE,3294,0
60734,RFCE,9992,0
60733,RFCE,1799,0
59166,RFCE,1757,0
58947,RFCE,43873,28565.858
54829,RFCE,57816,18198.764999999999
66776,RFCE,4678,0
62712,RFCE,4697,0
2399,RFCE,27561,15788.47
62616,RFCE,1742,0
59248,RFCE,1357,0
63971,RFCE,2642,0
60201,RFCE,1762,0
10122,RFCE,28265.16,8726.8369999999995
62027,RFCE,1010,0
57081,RFCE,5640,0
10751,RFCE,75951,44109.362999999998
10435,RFCE,172759,198930.054
63334,RFCE,5981,0
66089,RFCE,3696,0
65705,RFCE,7672,0
2379,RFCE,4523,4538
59297,RFCE,1635,0
64380,RFCE,2920,0
60266,RFCE,9747,0
65623,RFCE,2466,0
59630,RFCE,3580,0
63355,RFCE,3114,0
57734,RFCE,1445,0
58094,RFCE,2573,0
65465,RFCE,17126,0
58235,RFCE,87436.998999999996,50601.678
58165,RFCE,33737,10535.794
63356,RFCE,2862,0
63357,RFCE,5592,0
60776,RFCE,950,0
62598,RFCE,1452,0
58029,RFCE,5522,0
58536,RFCE,2958,0
58512,RFCE,3924,0
58359,RFCE,2867,0
58881,RFCE,3912,0
10643,RFCE,438066,523422.64500000002
59446,RFCE,6487,0
67062,RFCE,1566,0
56884,RFCE,21384,1E-3
5083,RFCE,65598.004000000001,40609.370999999999
63492,RFCE,17468,10825.425999999999
63286,RFCE,5603,0
61515,RFCE,1594,0
62586,RFCE,2739,0
62958,RFCE,2467,0
62957,RFCE,6231,0
61507,RFCE,3774,0
66021,RFCE,3824,0
66028,RFCE,4319,0
65658,RFCE,8739,0
66020,RFCE,5859,0
62713,RFCE,15888,0
60739,RFCE,5337,0
62492,RFCE,55343,37423.785000000003
62905,RFCE,7496,0
64411,RFCE,4187,0
58951,RFCE,12367,0
61864,RFCE,14128,0
57397,RFCE,4168,0
66815,RFCE,2389,0
10805,RFCE,152825.44,0
64327,RFCE,34784,0
50799,RFCE,8398,5103.9960000000001
63702,RFCE,10444,0
63703,RFCE,13351,0
63706,RFCE,14449,0
57574,RFCE,809,0
50561,RFCE,238499,121507.083
60327,RFCE,2656,0
60727,RFCE,5756,0
67067,RFCE,464,0
67066,RFCE,1281,0
67050,RFCE,1989,0
66428,RFCE,3635,0
59367,RFCE,706,0
63540,RFCE,22523.34,14489.742
57776,RFCE,2365,0
57485,RFCE,11490,0
60990,RFCE,9375,0
7138,RFCE,1976,3180.5
60732,RFCE,10016,0
63149,RFCE,13299,0
66963,RFCE,540,0
66964,RFCE,674,0
60759,RFCE,2035,0
60994,RFCE,5005,0
57486,RFCE,4097,0
57487,RFCE,3900,0
58564,RFCE,9565,0
59366,RFCE,9370,0
64422,RFCE,1378,0
63698,RFCE,4472,0
62680,RFCE,5911,0
2393,RFCE,26794,23464.081999999999
66485,RFCE,3268,0
60752,RFCE,4286,0
60839,RFCE,3518,0
60840,RFCE,2371,0
52068,RFCE,11616,0
56877,RFCE,1594,0
60489,RFCE,9074,0
66906,RFCE,1564,0
59628,RFCE,7548,0
59627,RFCE,4335,0
60501,RFCE,917,0
56701,RFCE,17387,14036.59
62438,RFCE,1606.999,0
57869,RFCE,8041,0
65468,RFCE,649,0
10123,RFCE,49978,14771.441999999999
60763,RFCE,2870,0
65387,RFCE,9788,0
60933,RFCE,433,268.55200000000002
61473,RFCE,680,0
2434,RFCE,68737,41615.553999999996
60728,RFCE,10734,0
65167,RFCE,2015,0
62225,RFCE,402,0
60709,RFCE,4363,0
62306,RFCE,7860,0
63626,RFCE,1963,0
61359,RFCE,903,0
61360,RFCE,801,0
63713,RFCE,18057,0
58016,RFCE,448,0
60375,RFCE,9071,0
61466,RFCE,5052,0
57799,RFCE,1467,0
59631,RFCE,11286,0
67070,RFCE,2213,0
58793,RFCE,11453,0
60113,RFCE,1691,0
65094,RFCE,4604,0
59185,RFCE,7588,0
63530,RFCE,1170,0
58653,RFCE,1943,0
58654,RFCE,2308,0
56300,RFCE,18438,0
57723,RFCE,4890,0
58049,RFCE,1504,0
60265,RFCE,7086,0
62739,RFCE,6236,0
62746,RFCE,4309,0
59910,RFCE,27008,0
2404,RFCE,132305,93842.930999999997
65466,RFCE,5900,0
58877,RFCE,11415,0
59601,RFCE,14444,0
60765,RFCE,1484,0
60766,RFCE,2414,0
57868,RFCE,1731,0
63413,RFCE,1538,0
64142,RFCE,288,208.99799999999999
63503,RFCE,15915,0
54640,RFCE,245483,119999.037
62454,RFCE,751,0
57488,RFCE,2510,0
2406,RFCE,4689366,2047492.067
65368,RFCE,6191,0
57381,RFCE,3773,0
67065,RFCE,1234,0
58505,RFCE,5705,0
58504,RFCE,577,0
60769,RFCE,1943,0
57661,RFCE,3571,0
63229,RFCE,2949,0
57750,RFCE,3268,0
10061,RFCE,48540,19056.811000000002
57384,RFCE,2712,0
57588,RFCE,3676,0
66965,RFCE,197,0
62638,RFCE,13268,0
57662,RFCE,17172,0
57863,RFCE,2295,0
59277,RFCE,1978,0
58882,RFCE,9774,0
58070,RFCE,405,0
10224,RFCE,42309,13628.582
8008,RFCE,2082,2122.8000000000002
58090,RFCE,5862,0
56119,RFCE,99380,4.3999999999999997E-2
67368,RFCE,2473,0
62637,RFCE,11116,0
62904,RFCE,2025,0
57728,RFCE,5077,0
58822,RFCE,1492,0
63451,RFCE,17786,0
63501,RFCE,47030.2,28667.448
65329,RFCE,3704,0
65348,RFCE,28106,0
65095,RFCE,2851,0
59844,RFCE,1140,0
57471,RFCE,1562,0
60857,RFCE,583,0
60378,RFCE,3806,0
57948,RFCE,15413,0
57724,RFCE,3827,0
61599,RFCE,16542,0
58079,RFCE,3681773,1439045.4609999999
60806,RFCE,2259,0
58358,RFCE,4501,0
59318,RFCE,7608,0
62903,RFCE,12238,0
54980,RFCE,83818.001999999993,0
55938,RFCE,232632,145416.239
66845,RFCE,353,0
61600,RFCE,13591,0
62439,RFCE,4426,0
56889,RFCE,691,0
57204,RFCE,2285,0
6118,RFCE,9938423,0
58569,RFCE,7715,0
59001,RFCE,12314,0
59544,RFCE,487,0
58896,RFCE,1161,0
50628,RFCE,336201.91,109688.18399999999
61073,RFCE,13073,0
61074,RFCE,13031,0
65467,RFCE,15816,0
56511,RFCE,2355,0
56883,RFCE,1851.001,0
60762,RFCE,8813,0
57448,RFCE,26109,0
60740,RFCE,2264,0
59364,RFCE,1238,0
63150,RFCE,12636,0
67068,RFCE,1396,0
67064,RFCE,4677,0
67063,RFCE,14,0
61822,RFCE,23926,13460.300999999999
61354,RFCE,3535,0
58584,RFCE,54033.999000000003,12857.518
61965,RFCE,13235,0
59059,RFCE,1959,0
60729,RFCE,12199,0
61601,RFCE,12218,0
59055,RFCE,2454,417.46899999999999
55239,RFCE,3149690,1352656.148
59278,RFCE,1768,0
58030,RFCE,8776,0
60843,RFCE,3403,0
58036,RFCE,10693,0
65563,RFCE,2109,0
59319,RFCE,12836,0
61751,RFCE,1683,0
60781,RFCE,1282,0
50411,RFCE,23369.001,7633.4110000000001
65418,RFCE,3705,0
60810,RFCE,2666,0
2410,RFCE,18397051,0
66049,RFCE,1560,0
64096,RFCE,1641,0
2390,RFCE,0,1208.3
10308,RFCE,938193,483822.58500000002
63185,RFCE,5431,0
57667,RFCE,8929,0
60747,RFCE,4450,0
63459,RFCE,3665,0
2411,RFCE,3201982,1321921.1140000001
60267,RFCE,4444,0
7288,RFCE,32881.997000000003,26476.203000000001
57951,RFCE,1238,0
63257,RFCE,3129,0
57341,RFCE,2567,0
60746,RFCE,2746,0
59057,RFCE,595,0
58402,RFCE,1615,0
66889,RFCE,322,0
63452,RFCE,9671,0
67086,RFCE,2632,0
67269,RFCE,4469,0
60755,RFCE,13383,0
61907,RFCE,11905,0
57864,RFCE,1293.999,0
57726,RFCE,2192,0
60809,RFCE,1225,0
57746,RFCE,5287,0
57745,RFCE,3475,0
58356,RFCE,7047,0
63404,RFCE,1740,0
60771,RFCE,1511,0
58483,RFCE,43300,0
58917,RFCE,1407,0
58364,RFCE,3725,0
57815,RFCE,4143,0
67243,RFCE,1216,0
66751,RFCE,1408,0
57647,RFCE,4890,0
57352,RFCE,1591,0
60808,RFCE,6516,0
62612,RFCE,2983,0
50960,RFCE,298350,299584.11599999998
58040,RFCE,3291,0
50094,RFCE,91.98,37.473999999999997
57742,RFCE,1162,0
57660,RFCE,6741,0
57848,RFCE,1441,0
57383,RFCE,2059,0
58123,RFCE,2807,0
56888,RFCE,2502,0
56963,RFCE,2167830,968662.495
59186,RFCE,10411,0
60500,RFCE,1088,0
50885,RFCE,80214,99961.64
61630,RFCE,468,0
57805,RFCE,1618,0
58361,RFCE,3451,0
59751,RFCE,1361,0
59116,RFCE,809,1E-3
57839,RFCE,4003061,1587343.6329999999
57382,RFCE,5362,0
7789,AZNM,46475,0
55210,AZNM,1434480,631597.33200000005
57577,AZNM,11300,0
57567,AZNM,3984,0
63477,AZNM,5965,0
60258,AZNM,58061,0
64695,AZNM,8148,0
56336,AZNM,796655,0
63172,AZNM,158928,0
58689,AZNM,3095,0
62994,AZNM,6750,0
55977,AZNM,428612,214977.136
64638,AZNM,278392,0
63579,AZNM,140729,0
66408,AZNM,272376,0
62191,AZNM,5513,0
61662,AZNM,1507,0
61925,AZNM,178381,0
54667,AZNM,67302,48201.254000000001
59619,AZNM,19152,0
57243,AZNM,57027,0
62406,AZNM,13741,0
63391,AZNM,2643,0
59653,AZNM,1361,0
64054,AZNM,1064009,0
61165,AZNM,5320,0
64903,AZNM,6025,0
57575,AZNM,19390,0
64065,AZNM,363168,0
58098,AZNM,1132521,0
7593,AZNM,1525,0
63860,AZNM,141255,0
61556,AZNM,25962,0
61557,AZNM,27059,0
61558,AZNM,26877,0
50906,AZNM,75693,22929.940999999999
2442,AZNM,7434911,7852749.9069999997
60317,AZNM,849074,0
62995,AZNM,12159,0
57591,AZNM,10640,0
56945,AZNM,350139,0
60301,AZNM,6526,0
66163,AZNM,17005,0
65103,AZNM,132546,0
58240,AZNM,2592,0
61044,AZNM,1076276,0
58284,AZNM,67728,39932.565999999999
57576,AZNM,9946,0
58629,AZNM,35857.999000000003,0
7967,AZNM,113310,70134.411999999997
58256,AZNM,479,0
57571,AZNM,15068,0
55343,AZNM,3576285,1487142.071
59010,AZNM,115483,0
57947,AZNM,131779,0
58521,AZNM,17536,0
59618,AZNM,24130,0
66287,AZNM,50872,0
64881,AZNM,7677,0
584,AZNM,91393,0
54975,AZNM,29640,10518.95
56097,AZNM,584363,0
63502,AZNM,551841,0
58520,AZNM,18025,0
58899,AZNM,384.66,0
7975,AZNM,287233,173967.486
57369,AZNM,719,0
62756,AZNM,2058,0
63981,AZNM,1163277,0
57357,AZNM,201053,0
2450,AZNM,420601,318707.63299999997
55039,AZNM,552279.005,380916.68699999998
60198,AZNM,25478,0
62597,AZNM,27806,0
2444,AZNM,895066,586780.39199999999
58589,AZNM,2280,0
63184,AZNM,25579,0
57338,AZNM,72567,0
64076,AZNM,146003,0
63578,AZNM,2139460,0
63081,AZNM,26657,0
63082,AZNM,26300,0
59558,AZNM,15579,0
60196,AZNM,23934,0
60197,AZNM,22930,0
58540,AZNM,1978,0
60195,AZNM,24987,0
10339,AZNM,20036.099999999999,4257.5889999999999
59560,AZNM,2204,0
58794,AZNM,2471,0
58588,AZNM,2088,0
57986,AZNM,25621,0
57985,AZNM,26276,0
62149,AZNM,2302,0
63124,AZNM,3781,0
63125,AZNM,4013,0
63123,AZNM,8191,0
63728,AZNM,40063,0
64066,AZNM,837187,0
55802,AZNM,242681,160833.80600000001
62467,AZNM,27419,0
60341,AZNM,1853,0
55514,AZNM,2298718,951310.25399999996
58489,AZNM,49663,0
62248,AZNM,631085,0
60885,AZNM,126011,0
60352,AZNM,261241,0
56944,CAMX,19201,0
57205,CAMX,93270.998999999996,0
55322,AZNM,6886174,3058422.3739999998
57348,AZNM,64556,19468.454000000002
2322,AZNM,570662.99699999997,87755.335000000006
58017,CAMX,348724.00099999999,0
58915,CAMX,597536.99899999995,0
59814,CAMX,214207,0
63504,AZNM,672818,0
55077,CAMX,1647411,748157.58799999999
61862,AZNM,3652,0
61825,AZNM,2878,0
52015,CAMX,471624,20940.105
63913,AZNM,527351,0
58533,AZNM,118772,0
60419,AZNM,99489,0
57213,AZNM,73201,0
61852,AZNM,856600,0
64148,AZNM,254336,0
59472,AZNM,23702,0
57684,AZNM,28265,0
7082,AZNM,2075115.48,954695.52
63080,AZNM,290269,0
154,AZNM,1245713.0009999999,0
66099,AZNM,1009,0
66098,AZNM,86,0
61193,AZNM,1403,0
57376,AZNM,66653,0
10761,AZNM,339696,176830.136
58477,AZNM,5772,0
57446,AZNM,642454.00100000005,0
61912,AZNM,558384,0
57859,AZNM,589966,0
58544,AZNM,51882,0
56982,AZNM,193878,0
56568,AZNM,21723,0
59919,AZNM,37440,0
54350,AZNM,459349,193646.07500000001
54349,AZNM,506052,204550.58900000001
56405,AZNM,93301,1521.123
63491,AZNM,157172,0
59827,AZNM,193542,0
60261,AZNM,253172,0
60792,AZNM,29975,1E-3
59747,AZNM,28897,0
54271,AZNM,209084,81793.793000000005
57456,AZNM,82959,3683.3780000000002
59404,AZNM,42644,0
57442,AZNM,112661,0
58644,CAMX,643605.99899999995,0
55841,AZNM,2570246,1115869.129
60350,AZNM,3723,0
59430,AZNM,8721,0
58490,AZNM,83020,0
65773,AZNM,51828,0
54854,AZNM,31629.995999999999,25275.874
59826,CAMX,216495,0
61611,AZNM,193529,0
61930,AZNM,535932,0
61931,AZNM,55417,0
61932,AZNM,59018,0
62440,AZNM,121224,0
60654,AZNM,446046,0
60785,AZNM,367757,0
57451,AZNM,125758,0
55687,AZNM,2141761,958131.14800000004
57166,AZNM,23692,0
56500,AZNM,490659,248924.13
63001,AZNM,17710,0
58082,RFCW,4555,0
55262,RFCW,2067,1447.2
55263,RFCW,1950,1477.7
55264,RFCW,1968,1524.6
58980,RFCW,7934.0789999999997,0
2945,RFCW,16.001999999999999,14.78
59489,RFCW,1523,0
55990,RFCW,170112,51744.027999999998
7657,RFCW,6774,0
2878,RFCW,938347,1211763.659
58269,RFCW,424.00200000000001,235.733
64635,RFCW,97303,0
57449,RFCW,734180,0
66249,RFCW,24662,0
56226,RFCW,4596,0
59373,RFCW,2845,1571.826
61145,RFCW,26949.999,1E-3
2903,RFCW,916.78,969.94100000000003
7779,RFCW,237,243.27600000000001
58381,RFCW,2490,0
67084,RFCW,3920,0
58386,RFCW,2085,0
2828,RFCW,9679859,10120043.719000001
59773,RFCW,5513355,2414052.6510000001
58665,RFCW,6549,0
57908,RFCW,225958.96,73413.823000000004
60376,RFCW,6207468,2497584.7439999999
7774,RFCW,187.00200000000001,124.944
61838,RFCW,1847,620.04999999999995
10398,RFCW,143863,232858.84400000001
54207,RFCW,47528,13427.688
64157,RFCW,540,630.11099999999999
60923,RFCW,3796,0
58439,RFCW,2051,0
57570,RFCW,11501,0
62041,RFCW,4135,0
62658,RFCW,707.00099999999998,543.87599999999998
62942,RFCW,11195,0
62941,RFCW,3587,0
60622,RFCW,39445,0
61818,RFCW,2233,0
61438,RFCW,2771,0
61436,RFCW,3280,0
62792,RFCW,21630,0
61805,RFCW,2604,0
61437,RFCW,2663,0
55247,RFCW,557272.00199999998,220576.88
6149,RFCW,7985728,0
61637,RFCW,1980,0
2831,RFCW,1863.001,0
7777,RFCW,133.99799999999999,218.364
55350,RFCW,3910371,1609591.5490000001
57929,RFCW,248.92,229.06399999999999
7874,RFCW,110,96.525999999999996
67027,RFCW,21413,0
59024,RFCW,560,0
60015,RFCW,7166,0
67239,RFCW,7995.24,0
59683,RFCW,1532.42,0
55701,RFCW,3372146,1406827
7918,RFCW,167.001,147.56399999999999
8102,RFCW,13530200,14701693.142000001
57410,RFCW,19468,1E-3
56181,RFCW,129.999,160.30500000000001
4258,RFCW,262227.99900000001,0
55228,RFCW,68462,45811.1
62949,RFCW,8154972,3511848.412
60190,RFCW,8229,0
2917,RFCW,776,997.88199999999995
7807,RFCW,5718,0
55736,RFCW,10533130,4577221.6160000004
63029,RFCW,285584,0
60126,RFCW,2918,0
56848,RFCW,353432,98555.698000000004
58220,RFCW,11721.999,0
62200,RFCW,386518,0
61330,RFCW,195053,0
65985,RFCW,2341,0
66010,RFCW,2586,0
66069,RFCW,906,0
7780,RFCW,34,60.103999999999999
65691,RFCW,1619,0
2876,RFCW,4561822,5336557.04
57613,RFCW,4248,0
62752,RFCW,11195.001,0
61322,RFCW,3852850,1455495.402
56869,RFCW,8950.0059999999994,0
59324,RFCW,478,0
55110,RFCW,928096,698716.74100000004
57411,RFCW,28860,1E-3
2832,RFCW,2781603,3130101.5249999999
57822,RFCW,333038,92324.39
59326,RFCW,3363086,1355620.4450000001
67244,RFCW,12,0
66434,RFCW,83,55.612000000000002
63181,RFCW,4027,0
7791,RFCW,322.99799999999999,294.47399999999999
2851,RFCW,30,28.254999999999999
54335,RFCW,13933.08,4567.8630000000003
7776,RFCW,140.001,153.852
57462,RFCW,9417,0
65215,RFCW,1354,0
64853,RFCW,42418,0
2861,RFCW,0,0
66437,RFCW,418,279.53199999999998
59296,RFCW,279419,0
2848,RFCW,208,0
2933,RFCW,292,445.15899999999999
58134,RFCW,2126,0
60913,RFCW,4354,0
7783,RFCW,1523,1408.1
7782,RFCW,1505,1376.7
59764,RFCW,6505100,2607447.8530000001
2935,RFCW,10623,14643.841
7778,RFCW,102.999,77.58
60038,RFCW,1419,0
66140,RFCW,2431,0
63920,RFCW,21450.58,7890.8270000000002
63927,RFCW,13045.53,4563.326
63829,RFCW,29730.5,10764.393
56421,RFCW,3,9.8000000000000007
2936,RFCW,749,1445.8610000000001
63294,RFCW,1408,0
57620,RFCW,300185,0
60470,RFCW,299463,0
6020,RFCW,8220912,0
2937,RFCW,0,342.24900000000002
10244,RFCW,291641.27399999998,0
50456,RFCW,9375.41,3098.1990000000001
63457,RFCW,38,33.972000000000001
7603,RFCW,100,60.103999999999999
58630,RFCW,7605,0
6006,RFCW,215267,0
57249,RFCW,11148,0
56420,RFCW,1,4.41
2880,RFCW,231458.00399999999,185551.57500000001
7872,RFCW,184978.005,123342.7
55401,RFCW,2273194,1476371.352
56422,RFCW,1.96,19.109000000000002
65302,RFCW,31408,0
54974,RFCW,7126,24.34
58780,RFCW,521333,0
7919,RFCW,153,139.155
7827,RFCW,23,39.606000000000002
63390,RFCW,3665,0
7828,RFCW,37,33.4
2852,RFCW,38,28.58
60356,RFCW,8253298,3271423.0639999998
59545,RFCW,1132,0
2942,RFCW,73,101.598
2881,RFCW,27,44.18
57170,RFCW,30506,1E-3
58140,RFCW,30954,9446.98
2847,RFCW,1298004.0330000001,967071.3
62944,RFCW,379200,0
66250,RFCW,25041,0
50965,RFCW,1421.05,912.25599999999997
55348,RFCW,821693,524246.90100000001
61356,RFCW,6940,0
7775,RFCW,99.998999999999995,178.84200000000001
2866,RFCW,896227,1180104.483
66464,RFCW,383,255.84800000000001
66453,RFCW,373,249.23599999999999
65258,RFCW,22985,0
55397,RFCW,5241651,2284365.0430000001
55503,RFCW,5425452,2266433.0410000002
7878,RFCW,32,28.419
2869,RFCW,1086808.976,789403.31099999999
61660,RFCW,10253.001,0
61005,RFCW,8895.9989999999998,0
61004,RFCW,3782,0
7158,RFCW,166823.00399999999,200793.481
66444,RFCW,75,50.304000000000002
57203,RFCW,10243,0
2854,RFCW,4711.9989999999998,3182.7150000000001
64832,RFCW,275972,0
60128,RFCW,10062,0
62653,RFCW,10442.001,0
55501,ERCT,5024481.1900000004,2424219.4580000001
57640,RFCE,1285,0
50897,RFCW,73220,0
50898,RFCW,86656,0
50894,RFCW,34706,0
50893,RFCW,34706,0
56451,RFCE,178172,0
57581,RFCE,22545,0
58813,RFCE,53657.000999999997,28158.455999999998
57280,RFCE,769,0
57044,RFCE,224011,0
55347,RFCW,1114133.048,690701.76399999997
58811,RFCE,68136,33558.964999999997
59546,RFCW,514,0
6040,RFCW,15012453,0
10546,RFCW,4848.9989999999998,0
55690,RFCE,5991454,2904928.7710000002
60551,RFCE,254596,0
61035,RFCE,3239674,1226872.754
66445,RFCE,128,85.581999999999994
3120,RFCE,136,291.28800000000001
57466,RFCW,45938,0
56911,RFCE,30285,0
3140,RFCE,2684893,1834804.81
