# EPA eGRID2023 Revision 2 PLNT23 extract. 17 USC 105.
# Official plant population, all 27 eGRID subregions.
# Columns: orispl, subregion, net_gen_mwh (PLNGENAN), co2_tons (PLCO2AN).
# Blank PLCO2AN stored as 0 so zero-carbon plants stay in the denominator.
# Negative PLNGENAN kept (Rev 2 correction). Plants with blank PLNGENAN omitted.
# Source: egrid2023_data_rev2.xlsx PLNT23, released 2025-06-12.
orispl,subregion,net_gen_mwh,co2_tons
54,SRTV,414068.997,306604.2
757,SRTV,21183,0
758,SRTV,18647,0
1354,SRTV,44045.001,0
1355,SRTV,964137.998,1162678.054
1356,SRTV,9771858,10582444.154
1358,SRTV,-191,14.202
1359,SRTV,6195.999,0
1363,SRTV,4865509,1988816.043
1364,SRTV,7540565,7888022.083
1365,SRTV,271966,0
1366,SRTV,27101,17523.219
1371,SRTV,500481,0
1376,SRTV,337.119,272.918
1377,SRTV,1186932.998,0
1378,SRTV,6854191,2788315.348
1379,SRTV,4722968,6374723.852
1380,SRTV,470481,0
1383,SRTV,6138,0
1384,SRTV,477471,530830.088
2778,SRTV,21049,0
2779,SRTV,813583,0
2780,SRTV,258708,0
3393,SRTV,5333302,2132715.549
3394,SRTV,435935,0
3395,SRTV,153158,0
3396,SRTV,755288,901593.139
3397,SRTV,301344,0
3398,SRTV,657325,0
3399,SRTV,8619518,10320486.05
3400,SRTV,364854,0
3401,SRTV,94407,0
3402,SRTV,676508,0
3403,SRTV,3750321,4599323.74
3404,SRTV,32174,0
3405,SRTV,4280543,1884780.45
3406,SRTV,590120.996,493125.151
3407,SRTV,2412079,3199509.069
3408,SRTV,91459,0
3409,SRTV,509618.999,0
3411,SRTV,294841,0
3412,SRTV,69797,0
3413,SRTV,80710,0
3414,SRTV,141416,0
3415,SRTV,1121157,0
3416,SRTV,94630,0
3417,SRTV,41704,0
3418,SRTV,113018,0
3420,SRTV,812422.002,0
3421,SRTV,13427.001,0
3423,SRTV,280706.001,0
3424,SRTV,92789.001,0
3426,SRTV,368682.001,0
3428,SRTV,45491,0
6041,SRTV,7497121,7284597.887
6071,SRTV,7373638,7648555.397
6151,SRTV,-553751,0
6152,SRTV,19227596,0
6171,SRTV,39555,0
6417,SRTV,308079.999,0
6418,SRTV,177341.001,0
6440,SRTV,2115835.994,0
6639,SRTV,143697,117995.361
6823,SRTV,2899169,3523880.676
7719,SRTV,434,107.55
7722,SRTV,18709841,0
7845,SRTV,3417626.004,1337805.313
7883,SRTV,66,71.863
7924,SRTV,0,0
7927,SRTV,0,0
7960,SRTV,3385,45706.58
10252,SRTV,127615.11,0
50184,SRTV,536409,26547.41
50296,SRTV,415524.69,29018.963
50481,SRTV,940999,0
50956,SRTV,0,0
52048,SRTV,94293.999,27785
54850,SRTV,924,0
54898,SRTV,161384,0
54899,SRTV,447789.002,0
54900,SRTV,521591.001,0
54901,SRTV,146934.999,0
55036,SRTV,34215,10964.669
55037,SRTV,30758,8976.853
55063,SRTV,4794046,2181217.524
55076,SRTV,2545789,3451868.425
55081,SRTV,21104,115722.336
55164,SRTV,36465,25706.3
55197,SRTV,3897797,1648718.051
55232,SRTV,137207,102156.997
55251,SRTV,37925.001,210179.58
55269,SRTV,4499556,1849608.556
55292,SRTV,2124846,925564.042
55293,SRTV,5422456,2138768.57
55308,SRTV,206025.4,0
55429,SRTV,327875,16.833
55451,SRTV,5807970,2556664.292
55694,SRTV,2239803,1021299.762
55706,SRTV,5144417,2148143.317
55928,SRTV,143.004,122.04
56277,SRTV,27886.999,0
56278,SRTV,16914,0
56279,SRTV,29,0.002
56280,SRTV,8922,0
56327,SRTV,23050,0
56493,SRTV,16213,0
56556,SRTV,124823,67416.015
57400,SRTV,429780,0
57409,SRTV,38973.999,0.001
58061,SRTV,10736,0
58179,SRTV,37022,13741.032
58401,SRTV,11084,0
58431,SRTV,2555,0
58515,SRTV,2428,0
58559,SRTV,11221,0
59184,SRTV,25993,0
59188,SRTV,26003,0
59392,SRTV,2258,0
59710,SRTV,30626.001,0.001
59809,SRTV,1.999,0.425
60058,SRTV,153231,0
60137,SRTV,4330,0
60222,SRTV,2286.996,127.575
60337,SRTV,23964,0
60555,SRTV,17773,0
60556,SRTV,14668,0
60560,SRTV,103400,0
60703,SRTV,1726,0.001
60853,SRTV,2825,0
60863,SRTV,13124,0
61211,SRTV,856,0
61310,SRTV,4496,0
61311,SRTV,2920,0
61312,SRTV,3142,0
61332,SRTV,3542,0
61412,SRTV,24884,0
61733,SRTV,5546,0
61901,SRTV,15523,0
61924,SRTV,28614,0
62164,SRTV,7416,0
62173,SRTV,7715,0
62462,SRTV,448853.42,0
62468,SRTV,2627,0
62641,SRTV,3873,0
62747,SRTV,5268,0
62775,SRTV,18909,0
62900,SRTV,3202,0
63632,SRTV,402441,266645.39
63719,SRTV,347413,0
64507,SRTV,181645,0
64842,SRTV,110608,0
64843,SRTV,20172,0
65629,SRTV,68571,0
65630,SRTV,6523,0
65638,SRTV,10297,0
65639,SRTV,10162,0
65640,SRTV,6478,0
65641,SRTV,12696,0
65642,SRTV,2225,0
67079,SRTV,93,0
67080,SRTV,62,0
67081,SRTV,670,0
67082,SRTV,129,0
67192,SRTV,0,0
67463,SRTV,0,0
130,SRVC,8449234,9307816.625
736,SRVC,78866,0
754,SRVC,378919,0
1016,SRVC,19417,0
2706,SRVC,3878967.997,1598661.793
2707,SRVC,116109,1176.8
2709,SRVC,6465378,2773017.845
2710,SRVC,-699,0
2712,SRVC,4040825,4504462.795
2713,SRVC,3890104,1639087.729
2714,SRVC,166395,0
2715,SRVC,321045,0
2716,SRVC,104,2405.6
2718,SRVC,80759,154136.078
2719,SRVC,40302,0
2720,SRVC,3819419,1607244.542
2721,SRVC,5244807,4068163.747
2722,SRVC,136463,0
2723,SRVC,3729478,1612624.345
2726,SRVC,90285.999,0
2727,SRVC,6899395,5647232.47
2728,SRVC,99571,0
2729,SRVC,87283,0
2730,SRVC,58641,0
2735,SRVC,10611,0
2736,SRVC,16836,0
2741,SRVC,-12,0
2743,SRVC,9945,0
2745,SRVC,4571,0
2746,SRVC,7755,0
2747,SRVC,186095,0
2749,SRVC,24782,0
2750,SRVC,55365,0
2751,SRVC,4814,0
2756,SRVC,226842,0
2758,SRVC,6682,0
2773,SRVC,3183,0
2783,SRVC,-181,146.75
3250,SRVC,22124,17983.139
3251,SRVC,6694374,0
3253,SRVC,3752,0
3255,SRVC,138717,0
3256,SRVC,86856.999,0
3257,SRVC,143323.999,0
3258,SRVC,19301.001,0
3259,SRVC,-52,0
3261,SRVC,9327,0
3262,SRVC,-244523,0
3264,SRVC,5961177,2574912.372
3265,SRVC,22246734.999,0
3267,SRVC,6212,0
3270,SRVC,201268,0
3271,SRVC,128935,0
3272,SRVC,62087,0
3275,SRVC,61713.999,0
3281,SRVC,400,544.704
3285,SRVC,23323,16372.208
3287,SRVC,729071,402844.327
3289,SRVC,5751,0
3290,SRVC,46942.002,0
3291,SRVC,199,55.638
3293,SRVC,109483.001,0
3295,SRVC,1799264,958432.722
3297,SRVC,1744006,1790311.5
3298,SRVC,1994060,2210026.965
3305,SRVC,5588,0
3318,SRVC,-28,0
3319,SRVC,247605,0
3320,SRVC,-706,0
3321,SRVC,11785,0
3323,SRVC,632438.002,0
3797,SRVC,2429174,1419057.711
3799,SRVC,134,214.936
3800,SRVC,1516,2042.144
3803,SRVC,178,446.94
3804,SRVC,1869421.998,813389.994
3806,SRVC,13834669,0
3809,SRVC,0,1624.589
3825,SRVC,31125.999,0
3833,SRVC,340026.999,0
3954,SRVC,3519306,3890891.376
6014,SRVC,15658076,0
6015,SRVC,8609278,0
6036,SRVC,19165522,0
6038,SRVC,18068372,0
6126,SRVC,231609,0
6127,SRVC,7515709,0
6132,SRVC,330631,0
6167,SRVC,-1034280,0
6168,SRVC,15828266,0
6249,SRVC,2646676,3176781.85
6250,SRVC,1216965,1497510.456
6377,SRVC,-101,20.252
6438,SRVC,3550,0
6517,SRVC,48293,0
6789,SRVC,205824,0
7032,SRVC,89292.999,70338.1
7125,SRVC,-441531.001,0
7210,SRVC,1375971,1063872.108
7212,SRVC,118074,93930
7213,SRVC,247929,306980.278
7277,SRVC,4150,21500.671
7429,SRVC,0,0
7438,SRVC,142,2.368
7439,SRVC,429.999,613.289
7440,SRVC,499.001,739.785
7441,SRVC,331,420.972
7479,SRVC,-271,448.738
7480,SRVC,770,247.864
7737,SRVC,153176,37216.132
7797,SRVC,794,781.596
7798,SRVC,253,250.542
7805,SRVC,8597616.995,3832982.392
7814,SRVC,83,70.066
7826,SRVC,4318637.005,1845729.85
7834,SRVC,5588957.999,2898951.868
7836,SRVC,215385.999,143369.634
7837,SRVC,236858.998,173232.42
7838,SRVC,308482.001,182518.89
7839,SRVC,851407.995,518687.744
7940,SRVC,426,338.41
7941,SRVC,525,411.908
7957,SRVC,63,53.897
7958,SRVC,8441,0.001
7981,SRVC,38496,32394.677
8042,SRVC,8487941,6118977.46
10017,SRVC,497914,0
10051,SRVC,0,0
10155,SRVC,6810,0
10173,SRVC,1452,0
10181,SRVC,4406.001,0
10258,SRVC,3043,0
10280,SRVC,0,0
10525,SRVC,309663,4338.045
10550,SRVC,2908,0
10633,SRVC,912120,417244.212
10771,SRVC,344996,0
10773,SRVC,283170,0
10774,SRVC,340004,2988.499
10787,SRVC,4423,0
10795,SRVC,0,0
10799,SRVC,4606,0
10800,SRVC,4606,0
10801,SRVC,0,0
50175,SRVC,4875,0
50178,SRVC,1085,0
50188,SRVC,196939.55,11837.346
50189,SRVC,344124.45,22211.463
50244,SRVC,108153,14540.227
50254,SRVC,173717.48,22337.671
50275,SRVC,13811.035,5517.533
50468,SRVC,0,0
50509,SRVC,236604,0
50555,SRVC,6533,6069.847
50658,SRVC,690027,653289.502
50663,SRVC,149995,188667.161
50806,SRVC,393849.764,19149.234
50813,SRVC,294140,46050.002
50900,SRVC,663062,0
52019,SRVC,5297756.996,2842367.478
52049,SRVC,3590,0
52087,SRVC,109175.997,78091
52148,SRVC,13047,4357.367
52151,SRVC,527694,26057.421
52152,SRVC,222003,22553.837
54081,SRVC,56935,20347.457
54087,SRVC,468612,51646.023
54276,SRVC,23759,0
54316,SRVC,0,0
54363,SRVC,0,0
54618,SRVC,62392,5324.784
54655,SRVC,14031,0
54656,SRVC,379752.111,17319.915
54675,SRVC,1892,75.701
54723,SRVC,18564,0
54766,SRVC,0,0
54801,SRVC,4590,0
54823,SRVC,63.004,55.29
54844,SRVC,918011,460010.901
54887,SRVC,5,2.271
54894,SRVC,462493,0
54895,SRVC,124087,0
54896,SRVC,114267.999,0
54897,SRVC,124587,0
54984,SRVC,25925,0
54998,SRVC,49848,23468.496
55002,SRVC,0,0
55043,SRVC,116411.64,51413.35
55116,SRVC,795794,502300.265
55156,SRVC,43079.998,0
55166,SRVC,291257.995,177346.443
55386,SRVC,2465905,915226.075
55439,SRVC,3933012,1684192.828
55534,SRVC,0,0
55599,SRVC,16767,0
55927,SRVC,5318402,2262070.579
55939,SRVC,8468725,3451963.677
55953,SRVC,231,133.274
55954,SRVC,232,157.772
56004,SRVC,1310.26,1435.549
56005,SRVC,890.82,1070.438
56035,SRVC,288,236.17
56059,SRVC,-47,0.49
56062,SRVC,-4,1.552
56063,SRVC,-60,0.98
56064,SRVC,-40,3.022
56067,SRVC,-39,2.042
56120,SRVC,22649.001,0
56121,SRVC,0,0
56122,SRVC,12050,0
56129,SRVC,55,46.548
56131,SRVC,30,25.479
56132,SRVC,66,55.857
56249,SRVC,92218.002,58240.938
56260,SRVC,32,106.244
56261,SRVC,-65,4.574
56262,SRVC,26.001,114.411
56263,SRVC,59,120.452
56292,SRVC,76736.994,47895.717
56339,SRVC,33,36.993
56340,SRVC,11,32.338
56341,SRVC,21,60.349
56342,SRVC,30,57.817
56343,SRVC,-18,64.35
56344,SRVC,-32,3.022
56345,SRVC,-40,0.98
56363,SRVC,14.7,12.168
56364,SRVC,15.68,12.984
56367,SRVC,479.999,497.164
56368,SRVC,3,12.576
56495,SRVC,573187,0
56531,SRVC,37387.998,0
56545,SRVC,1004,748.605
56546,SRVC,-45,2.532
56547,SRVC,-346,0
56548,SRVC,5,40.913
56549,SRVC,-6,36.993
56550,SRVC,-45,2.042
56551,SRVC,-57,0.49
56552,SRVC,-45,1.552
56553,SRVC,1,12.331
56681,SRVC,32557.008,1314.628
56682,SRVC,45060.995,1573.221
56683,SRVC,53997.984,2363.515
56684,SRVC,24283.008,1261.406
56686,SRVC,53764.992,1779.581
56688,SRVC,28058.994,1186.295
56692,SRVC,0,0
56693,SRVC,4183.992,441.516
56807,SRVC,3023135,1260892.075
56894,SRVC,1219,0.001
56915,SRVC,1735,0
56938,SRVC,1153,0
56951,SRVC,283,0
56954,SRVC,-157,100.202
56962,SRVC,25162,0
56966,SRVC,2761,0
56995,SRVC,0,0
57018,SRVC,50045,0
57022,SRVC,80077,0
57029,SRVC,640854,392152.386
57030,SRVC,-90,28.827
57138,SRVC,54718,2667.407
57169,SRVC,10040.001,0
57196,SRVC,-39,12.576
57200,SRVC,1111,0
57321,SRVC,1473,0
57334,SRVC,1447,0
57335,SRVC,810,0
57336,SRVC,796,0
57356,SRVC,7302,295.527
57365,SRVC,6631,0
57366,SRVC,8179,0
57402,SRVC,1332,0
57435,SRVC,8677,0
57436,SRVC,12290,0
57461,SRVC,1139,0
57470,SRVC,0,0
57505,SRVC,218,569.892
57606,SRVC,213,161.856
57607,SRVC,24,27.358
57608,SRVC,30,24.417
57629,SRVC,43,42.138
57630,SRVC,234.999,218.856
57677,SRVC,1211,0
57687,SRVC,1248,0
57754,SRVC,9444,0.001
57885,SRVC,79,0
57886,SRVC,64,52.836
57896,SRVC,43537,0
57897,SRVC,27256,0
57919,SRVC,57732,4132.837
57945,SRVC,2454,0.001
57994,SRVC,35575,0
58046,SRVC,0,0
58135,SRVC,19215,0
58173,SRVC,31730,7202.019
58257,SRVC,3681,0
58260,SRVC,6337633,2645976.273
58273,SRVC,7209,0
58274,SRVC,7096,0
58305,SRVC,1679,0
58311,SRVC,8604,0
58312,SRVC,6296,0
58313,SRVC,9202,0
58314,SRVC,6798,0
58315,SRVC,8990,0
58316,SRVC,6630,0
58317,SRVC,7471,0
58318,SRVC,1453,0
58323,SRVC,7583,0
58331,SRVC,8553,0
58332,SRVC,7830,0
58333,SRVC,8265,0
58334,SRVC,7996,0
58335,SRVC,7688,0
58336,SRVC,6602,0
58337,SRVC,7894,0
58338,SRVC,8139,0
58339,SRVC,8343,0
58340,SRVC,9119,0
58341,SRVC,7905,0
58342,SRVC,8028,0
58343,SRVC,8866,0
58344,SRVC,8887,0
58345,SRVC,9046,0
58346,SRVC,9240,0
58347,SRVC,9196,0
58348,SRVC,8805,0
58349,SRVC,9200,0
58350,SRVC,8938,0
58400,SRVC,4,0
58453,SRVC,5193,0
58480,SRVC,2026,0
58487,SRVC,4795,0
58491,SRVC,1948,0
58492,SRVC,5683,0
58493,SRVC,5007,0
58494,SRVC,5402,0
58495,SRVC,5908,0
58524,SRVC,1536,0
58526,SRVC,35167.002,0
58529,SRVC,2259,0
58531,SRVC,3074,0
58538,SRVC,3774,0
58558,SRVC,10886,0
58560,SRVC,298419,10.504
58575,SRVC,1529.78,831.728
58605,SRVC,9327,0
58623,SRVC,35927,0
58649,SRVC,36018,0
58667,SRVC,8746,0
58668,SRVC,5109,0
58669,SRVC,7583,0
58670,SRVC,8051,0
58673,SRVC,9001,0
58674,SRVC,8962,0
58675,SRVC,7965,0
58700,SRVC,2735,0
58701,SRVC,37759,0
58706,SRVC,120972,0
58707,SRVC,152300,0.154
58722,SRVC,9418,0
58725,SRVC,8884,0
58726,SRVC,8737,0
58730,SRVC,5925,0
58731,SRVC,8738,0
58732,SRVC,4882,0
58735,SRVC,5952,0
58739,SRVC,5633,0
58740,SRVC,5371,0
58741,SRVC,8372,0
58742,SRVC,9124,0
58745,SRVC,8143,0
58746,SRVC,8847,0
58782,SRVC,9965,0
58791,SRVC,9268,0
58792,SRVC,35405,0
58799,SRVC,8211,0
58801,SRVC,2875,0
58802,SRVC,2251,0
58803,SRVC,2870,0
58805,SRVC,8224,0
58806,SRVC,9102,0
58807,SRVC,8756,0
58808,SRVC,8375,0
58809,SRVC,8948,0
58810,SRVC,7269,0
58812,SRVC,8636,0
58828,SRVC,9650,0
58829,SRVC,8996,0
58840,SRVC,5248.998,0
58843,SRVC,6462,0
58844,SRVC,28505,0
58845,SRVC,9000,0
58846,SRVC,8383,0
58847,SRVC,8674,0
58848,SRVC,120334,0
58849,SRVC,3741,0
58851,SRVC,8277,0
58853,SRVC,9235,0
58854,SRVC,9046,0
58855,SRVC,6924,0
58856,SRVC,9090,0
58859,SRVC,7159,0
58861,SRVC,8714,0
58862,SRVC,8710,0
58863,SRVC,8772,0
58864,SRVC,8844,0
58865,SRVC,22362,0
58866,SRVC,7218,0
58867,SRVC,7143,0
58868,SRVC,9053,0
58874,SRVC,8506,0
58879,SRVC,7984,0
58880,SRVC,8856,0
58943,SRVC,33335,0
58952,SRVC,8430,0
58955,SRVC,5762,0
58956,SRVC,8868,0
58957,SRVC,8450,0
59004,SRVC,4430148,1821332.462
59017,SRVC,7093,0
59038,SRVC,5352,0
59039,SRVC,3135,0
59042,SRVC,3163,0
59050,SRVC,3147,0
59051,SRVC,3314,0
59052,SRVC,6436,0
59100,SRVC,9236,0
59102,SRVC,8985,0
59103,SRVC,9311,0
59105,SRVC,8516,0
59106,SRVC,3766,0
59107,SRVC,9588,0
59109,SRVC,8737,0
59111,SRVC,8295,0
59112,SRVC,9463,0
59113,SRVC,9106,0
59114,SRVC,3969,0
59115,SRVC,3944,0
59117,SRVC,41250,0
59119,SRVC,3230,0
59120,SRVC,3381,0
59123,SRVC,6129,0
59124,SRVC,5495,0
59125,SRVC,3905,0
59126,SRVC,8527,0
59127,SRVC,10269,0
59146,SRVC,4256,0
59148,SRVC,9329,0
59149,SRVC,9048,0
59152,SRVC,8424,0
59153,SRVC,32244,0
59154,SRVC,7749,0
59155,SRVC,35758,0
59156,SRVC,9103,0
59157,SRVC,9190,0
59158,SRVC,9355,0
59162,SRVC,9108,0
59163,SRVC,7529,0
59164,SRVC,77329,0
59170,SRVC,9487,0
59171,SRVC,9160,0
59173,SRVC,7688,0
59174,SRVC,8803,0
59175,SRVC,9140,0
59176,SRVC,9411,0
59177,SRVC,9031,0
59189,SRVC,3765,0
59190,SRVC,3650,0
59191,SRVC,9326,0
59192,SRVC,9070,0
59213,SRVC,9448,0
59217,SRVC,9178,0
59325,SRVC,3377702,1362850.251
59333,SRVC,2400,0
59337,SRVC,5959,0
59375,SRVC,3041,0
59376,SRVC,3291,0
59406,SRVC,2933,0
59426,SRVC,9112,0
59427,SRVC,8572,0
59429,SRVC,8293,0
59439,SRVC,7623,0
59451,SRVC,3177,0
59459,SRVC,0,0
59474,SRVC,30265,0
59486,SRVC,9044,0
59487,SRVC,9643,0
59488,SRVC,8411,0
59497,SRVC,9066,0
59498,SRVC,16603,0
59499,SRVC,9005,0
59500,SRVC,7900,0
59501,SRVC,8513,0
59502,SRVC,8459,0
59503,SRVC,8592,0
59504,SRVC,8309,0
59505,SRVC,8426,0
59506,SRVC,7307,0
59507,SRVC,4794,0
59508,SRVC,8759,0
59509,SRVC,6478,0
59510,SRVC,8410,0
59511,SRVC,5977,0
59512,SRVC,7335,0
59513,SRVC,18217,0
59514,SRVC,8985,0
59515,SRVC,7878,0
59516,SRVC,24480,0
59517,SRVC,8329,0
59518,SRVC,28026,0
59519,SRVC,5805,0
59520,SRVC,9241,0
59521,SRVC,8837,0
59526,SRVC,22738,0
59527,SRVC,27494,0
59530,SRVC,34416,0
59533,SRVC,8163,0
59534,SRVC,8263,0
59542,SRVC,6508,0
59548,SRVC,23670,0
59549,SRVC,7371,0
59551,SRVC,6404,0
59552,SRVC,3401,0
59553,SRVC,3199,0
59554,SRVC,3121,0
59561,SRVC,9098,0
59562,SRVC,8890,0
59563,SRVC,9056,0
59564,SRVC,9314,0
59565,SRVC,8840,0
59566,SRVC,7169,0
59567,SRVC,9113,0
59569,SRVC,23330,0
59570,SRVC,45427,0
59575,SRVC,9273,0
59576,SRVC,9573,0
59577,SRVC,8067,0
59578,SRVC,9276,0
59579,SRVC,3791,0
59581,SRVC,8480,0
59583,SRVC,8411,0
59584,SRVC,9211,0
59586,SRVC,9009,0
59587,SRVC,5716,0
59589,SRVC,136235,0
59591,SRVC,9327,0
59592,SRVC,8738,0
59593,SRVC,9332,0
59595,SRVC,9535,0
59603,SRVC,9195,0
59604,SRVC,8542,0
59605,SRVC,9016,0
59606,SRVC,5215,0
59641,SRVC,8894,0
59642,SRVC,9096,0
59643,SRVC,8783,0
59645,SRVC,7303,0
59646,SRVC,8793,0
59648,SRVC,8696,0
59663,SRVC,5853,0
59665,SRVC,143816,0
59666,SRVC,69983,0
59667,SRVC,8642,0
59669,SRVC,96457,0
59670,SRVC,3280,0
59671,SRVC,141312,0
59675,SRVC,8753,0
59676,SRVC,8913,0
59677,SRVC,8480,0
59678,SRVC,68767,0
59685,SRVC,31918,0
59688,SRVC,57918,2084.688
59693,SRVC,46969,0
59694,SRVC,9238,0
59706,SRVC,8752,0
59708,SRVC,9021,0
59711,SRVC,7934,0
59727,SRVC,-37,16.131
59728,SRVC,122,133.721
59760,SRVC,6807,0
59761,SRVC,9013,0
59762,SRVC,7692,0
59763,SRVC,0,0
59778,SRVC,81156,0
59795,SRVC,7438,0
59796,SRVC,8622,0
59818,SRVC,2219,0
59824,SRVC,9151,0
59825,SRVC,9795,0
59828,SRVC,8821,0
59829,SRVC,10418,0
59831,SRVC,8538,0
59832,SRVC,5961,0
59833,SRVC,8905,0
59835,SRVC,2029,0
59843,SRVC,1859,0
59845,SRVC,13701.996,611.383
59856,SRVC,10455,0
59857,SRVC,10135,0
59874,SRVC,33628,0
59887,SRVC,27623,0
59898,SRVC,5724,0
59899,SRVC,10071,0
59901,SRVC,10786,0
59904,SRVC,742,0
59905,SRVC,0,0
59908,SRVC,2228,0
59911,SRVC,872,0
59912,SRVC,6205,0
59913,SRVC,10286001,3964667.978
59914,SRVC,8761,0
59917,SRVC,8992,0
59921,SRVC,9215,0
59928,SRVC,8753,0
59929,SRVC,8100,0
59930,SRVC,8176,0
59934,SRVC,5858,0
59936,SRVC,8901,0
59937,SRVC,9649,0
59944,SRVC,145736,0
59950,SRVC,6346,0
59951,SRVC,35815,0
59955,SRVC,3043,0
59956,SRVC,2555,0
59966,SRVC,20985,0
59968,SRVC,519101,0
59996,SRVC,28599,0
59997,SRVC,31200,0
59999,SRVC,4992,0
60000,SRVC,19973,0
60001,SRVC,33448,0
60020,SRVC,4001,0
60028,SRVC,7911,0
60030,SRVC,123558,0
60048,SRVC,5895,0
60050,SRVC,2642,0
60051,SRVC,3334,0
60052,SRVC,3124,0
60053,SRVC,8547,0
60055,SRVC,3349,0
60072,SRVC,3860,0
60101,SRVC,3410,0
60105,SRVC,3233,0
60106,SRVC,9459,0
60107,SRVC,3140,0
60108,SRVC,8116,0
60121,SRVC,3365,0
60129,SRVC,3745,0
60131,SRVC,5552,0
60132,SRVC,294423,0
60133,SRVC,9223,0
60134,SRVC,3333,0
60135,SRVC,8315,0
60136,SRVC,9377,0
60144,SRVC,5421,0
60146,SRVC,9668,0
60147,SRVC,9482,0
60149,SRVC,67265,0
60156,SRVC,9644,0
60157,SRVC,7022,0
60160,SRVC,9892,0
60161,SRVC,7001,0
60165,SRVC,8099,0
60178,SRVC,8253,0
60179,SRVC,9422,0
60180,SRVC,9959,0
60181,SRVC,13225,0
60188,SRVC,8722,0
60189,SRVC,9904,0
60191,SRVC,6114,0
60199,SRVC,3332,0
60200,SRVC,3907,0
60207,SRVC,9878,0
60208,SRVC,9129,0
60209,SRVC,9052,0
60240,SRVC,8599,0
60241,SRVC,21141,0
60257,SRVC,9363,0
60284,SRVC,10295,0
60287,SRVC,8676,0
60288,SRVC,3956,0
60290,SRVC,9737,0
60291,SRVC,8751,0
60293,SRVC,19291,0
60298,SRVC,9356,0
60312,SRVC,8756,0
60313,SRVC,9605,0
60316,SRVC,27476,0
60318,SRVC,29998,0
60319,SRVC,49027,0
60359,SRVC,8148,0
60361,SRVC,8906,0
60363,SRVC,9754,0
60364,SRVC,14111,0
60367,SRVC,11053,0
60369,SRVC,7484,0
60370,SRVC,8377,0
60380,SRVC,142469,0
60383,SRVC,100710,0
60384,SRVC,8254,0
60393,SRVC,7587,0
60394,SRVC,8997,0
60395,SRVC,7516,0
60396,SRVC,5886,0
60397,SRVC,8611,0
60398,SRVC,8966,0
60399,SRVC,9156,0
60400,SRVC,9271,0
60401,SRVC,9280,0
60402,SRVC,9621,0
60403,SRVC,8038,0
60408,SRVC,9201,0
60409,SRVC,9031,0
60415,SRVC,10184,0
60416,SRVC,9634,0
60417,SRVC,9635,0
60422,SRVC,28304,0
60429,SRVC,6382,0
60438,SRVC,5965,0
60439,SRVC,10608,0
60440,SRVC,9728,0
60480,SRVC,2881,0
60484,SRVC,4261,0
60487,SRVC,8645,0
60510,SRVC,28316,0
60535,SRVC,12100,0
60538,SRVC,8742,0
60539,SRVC,139643,0
60540,SRVC,63289,0
60549,SRVC,9321,0
60553,SRVC,9695,0
60575,SRVC,9375,0
60576,SRVC,9214,0
60577,SRVC,9095,0
60578,SRVC,8681,0
60579,SRVC,8994,0
60580,SRVC,9112,0
60584,SRVC,28982,0
60597,SRVC,5855,0
60598,SRVC,5895,0
60599,SRVC,5475,0
60600,SRVC,8845,0
60601,SRVC,10681,0
60602,SRVC,2321,0
60611,SRVC,62367,0
60623,SRVC,100243,0
60624,SRVC,88091,0
60627,SRVC,10343,0
60629,SRVC,3861,0
60633,SRVC,3911,0
60634,SRVC,9621,0
60635,SRVC,9141,0
60636,SRVC,9369,0
60637,SRVC,40555,0
60638,SRVC,32868,0
60651,SRVC,9182,0
60658,SRVC,138043,0
60659,SRVC,18657,0
60691,SRVC,6821,0
60761,SRVC,9388,0
60778,SRVC,9263,0
60779,SRVC,9425,0
60782,SRVC,4900,0
60783,SRVC,6169,0
60784,SRVC,9636,0
60787,SRVC,30920,0
60798,SRVC,2572,0
60800,SRVC,3122,0
60850,SRVC,0,0
60881,SRVC,1736,0
60882,SRVC,7536,0
60915,SRVC,30137,0
60916,SRVC,38212,0
60917,SRVC,31920,0
60920,SRVC,4005,0
60921,SRVC,3844,0
60922,SRVC,3856,0
60929,SRVC,9469,0
60961,SRVC,4461,0
60965,SRVC,9574,0
60968,SRVC,35887,0
60980,SRVC,9594,0
60982,SRVC,9298,0
60992,SRVC,3051,0
60993,SRVC,19447,0
60997,SRVC,19322,0
60998,SRVC,27855,0
61011,SRVC,140678,0
61019,SRVC,9689,0
61023,SRVC,29761,0
61031,SRVC,9339,0
61055,SRVC,4246,0
61085,SRVC,9816,0
61086,SRVC,9328,0
61087,SRVC,8572,0
61088,SRVC,8670,0
61089,SRVC,9190,0
61090,SRVC,8996,0
61091,SRVC,9467,0
61093,SRVC,8733,0
61094,SRVC,10120,0
61095,SRVC,9526,0
61096,SRVC,3883,0
61127,SRVC,6024,0
61128,SRVC,7748,0
61129,SRVC,9394,0
61131,SRVC,4268,0
61134,SRVC,9797,0
61156,SRVC,7683,0
61157,SRVC,8913,0
61158,SRVC,8549,0
61160,SRVC,0,0
61187,SRVC,0,0
61194,SRVC,9029,0
61195,SRVC,3836,0
61196,SRVC,8993,0
61218,SRVC,9859,0
61219,SRVC,9401,0
61220,SRVC,9327,0
61255,SRVC,8834,0
61256,SRVC,8804,0
61257,SRVC,9453,0
61258,SRVC,3530,0
61259,SRVC,3530,0
61260,SRVC,3718,0
61271,SRVC,0,0
61274,SRVC,4853,0
61275,SRVC,8079,0
61276,SRVC,15005,0
61277,SRVC,9568,0
